,Global_reactive_power,Voltage,Global_intensity,Date_day,Date_month,hour,minute,Total_sub_metering
974902,0.0,239.31,1.0,23.0,10.0,17.0,46.0,1.0
1581187,0.266,246.11,5.8,18.0,12.0,18.0,31.0,1.0
1845866,0.174,236.17,6.2,20.0,6.0,13.0,50.0,19.0
536830,0.40800000000000003,235.99,13.9,24.0,12.0,12.0,34.0,19.0
1058565,0.064,243.67,5.8,20.0,12.0,20.0,9.0,18.0
430186,0.07,236.14,5.6,10.0,11.0,11.0,10.0,17.0
324216,0.0,235.75,0.4,29.0,7.0,21.0,0.0,0.0
139032,0.054,241.65,6.6,23.0,3.0,6.0,36.0,18.0
62989,0.086,238.25,6.0,29.0,1.0,11.0,13.0,18.0
1864817,0.258,242.31,2.6,7.0,3.0,17.0,41.0,3.0
429248,0.058,236.62,9.0,10.0,10.0,19.0,32.0,17.0
308173,0.06,233.22500000000002,0.8,18.0,7.0,17.0,37.0,0.0
1655001,0.072,240.77,1.4,2.0,8.0,0.0,45.0,0.0
841764,0.322,239.06,2.0,23.0,7.0,6.0,48.0,2.0
39155,0.0,241.58,5.4,1.0,12.0,21.0,59.0,0.0
1869560,0.058,239.37,1.0,7.0,7.0,0.0,44.0,1.0
1294014,0.17,237.1,6.4,6.0,2.0,8.0,18.0,19.0
1362073,0.0,243.11,1.2,19.0,7.0,14.0,37.0,1.0
768663,0.204,233.54,1.8,6.0,2.0,12.0,27.0,1.0
384695,0.052,235.57,13.2,9.0,9.0,20.0,59.0,17.0
52873,0.22,239.78,6.2,22.0,1.0,10.0,37.0,18.0
1555579,0.102,244.22,1.6,30.0,11.0,23.0,43.0,0.0
233071,0.17,234.25,10.2,27.0,5.0,13.0,55.0,18.0
680102,0.12,242.51,1.4,4.0,2.0,0.0,26.0,0.0
633934,0.0,241.06,2.0,29.0,2.0,22.0,58.0,0.0
331363,0.22,235.58,1.6,8.0,3.0,20.0,7.0,0.0
2004588,0.22,237.97,6.6,10.0,8.0,19.0,12.0,2.0
935489,0.098,238.4,5.4,26.0,9.0,8.0,53.0,18.0
1001697,0.0,242.61,2.6,11.0,11.0,8.0,21.0,0.0
1987045,0.12389290560382264,240.82676954857766,4.647313526540645,26.0,9.0,14.0,49.0,7.813293638738684
1639429,0.0,246.26,1.2,28.0,1.0,5.0,13.0,0.0
688861,0.0,247.48,1.0,4.0,8.0,2.0,25.0,0.0
2058954,0.152,236.12,13.9,15.0,11.0,13.0,18.0,45.0
1958615,0.098,240.99,5.6,9.0,6.0,20.0,59.0,0.0
1025912,0.0,245.84,0.8,28.0,11.0,3.0,56.0,0.0
494157,0.194,240.28,6.0,24.0,11.0,21.0,21.0,0.0
1877432,0.17,238.62,2.4,7.0,12.0,11.0,56.0,2.0
1148190,0.40800000000000003,240.18,7.6,21.0,2.0,1.0,54.0,2.0
1562349,0.308,242.56,4.0,12.0,5.0,16.0,33.0,1.0
1126837,0.048,244.87,2.8,2.0,6.0,6.0,1.0,0.0
1007895,0.0,237.41,13.9,15.0,11.0,15.0,39.0,45.0
181711,0.3,233.22500000000002,13.9,21.0,4.0,21.0,55.0,17.0
1787729,0.21,244.87,1.8,5.0,11.0,4.0,53.0,0.0
1910661,0.0,243.14,0.6,8.0,4.0,13.0,45.0,0.0
756883,0.0,239.59,0.8,25.0,5.0,8.0,7.0,0.0
2044328,0.05,241.57,5.8,11.0,5.0,9.0,32.0,18.0
842506,0.128,239.83,6.4,23.0,7.0,19.0,10.0,18.0
193389,0.12389290560382264,240.82676954857766,4.647313526540645,30.0,4.0,0.0,33.0,7.813293638738684
217134,0.264,233.45,7.6,16.0,5.0,12.0,18.0,18.0
442646,0.0,244.14,1.0,20.0,10.0,2.0,50.0,0.0
27502,0.29,237.45,13.0,1.0,4.0,19.0,46.0,17.0
414044,0.1,242.44,1.4,30.0,9.0,6.0,8.0,0.0
1348638,0.0,243.62,0.8,7.0,10.0,6.0,42.0,0.0
1460156,0.216,238.53,1.4,25.0,9.0,17.0,20.0,0.0
1511654,0.0,240.28,5.2,31.0,10.0,11.0,38.0,19.0
191645,0.12389290560382264,240.82676954857766,4.647313526540645,28.0,4.0,19.0,29.0,7.813293638738684
670159,0.088,245.62,1.4,26.0,3.0,2.0,43.0,0.0
1767063,0.214,238.98,6.2,26.0,4.0,20.0,27.0,19.0
598965,0.112,245.09,6.0,2.0,5.0,16.0,9.0,18.0
1127483,0.262,244.5,4.4,2.0,6.0,16.0,47.0,1.0
1622010,0.124,243.68,1.4,16.0,1.0,2.0,54.0,1.0
996677,0.14,238.14,5.2,11.0,7.0,20.0,41.0,1.0
294018,0.208,241.24,1.4,7.0,8.0,21.0,42.0,1.0
1758315,0.058,240.94,4.2,20.0,4.0,18.0,39.0,2.0
548547,0.074,244.61,1.2,1.0,1.0,15.0,51.0,0.0
647641,0.056,237.46,5.6,3.0,10.0,11.0,25.0,17.0
1215277,0.228,243.98,2.6,4.0,8.0,16.0,1.0,1.0
1330830,0.184,240.48,9.6,27.0,6.0,21.0,54.0,19.0
1367733,0.136,243.9,1.0,23.0,7.0,12.0,57.0,1.0
643327,0.0,234.48,13.9,3.0,7.0,11.0,31.0,45.0
996582,0.162,238.49,5.2,11.0,7.0,19.0,6.0,0.0
2049570,0.078,240.77,1.4,11.0,9.0,0.0,54.0,1.0
1345999,0.116,241.78,5.6,7.0,8.0,10.0,43.0,18.0
1002743,0.0,242.35,5.2,11.0,12.0,1.0,47.0,0.0
504742,0.32,241.95,4.6,12.0,2.0,5.0,46.0,0.0
1222892,0.202,244.54,7.2,13.0,4.0,22.0,56.0,23.0
1267500,0.34,235.58,13.9,14.0,5.0,22.0,24.0,45.0
1209472,0.31,239.47,13.9,4.0,4.0,15.0,16.0,22.0
535942,0.106,241.65,6.8,23.0,12.0,21.0,46.0,19.0
532888,0.084,236.98,11.6,21.0,12.0,18.0,52.0,0.0
586935,0.0,235.94,13.6,28.0,1.0,7.0,39.0,17.0
1904562,0.102,238.69,1.0,31.0,7.0,8.0,6.0,2.0
894625,0.16,243.64,1.0,28.0,8.0,23.0,49.0,1.0
2007455,0.40800000000000003,235.26,13.9,10.0,10.0,18.0,59.0,18.0
2044205,0.12,241.75,10.8,11.0,5.0,7.0,29.0,20.0
1776183,0.194,239.99,6.2,5.0,3.0,4.0,27.0,19.0
2015866,0.094,243.18,1.4,16.0,10.0,15.0,10.0,2.0
1533028,0.096,243.57,1.2,15.0,11.0,7.0,52.0,2.0
152986,0.262,243.42,7.8,4.0,1.0,23.0,10.0,20.0
1751460,0.184,244.13,2.0,16.0,4.0,0.0,24.0,1.0
2000029,0.338,238.75,4.0,10.0,5.0,15.0,13.0,2.0
421358,0.0,237.88,2.2,10.0,5.0,8.0,2.0,0.0
223123,0.1,236.18,6.4,20.0,5.0,16.0,7.0,18.0
1654381,0.0,248.625,1.0,2.0,7.0,14.0,25.0,1.0
1795606,0.0,245.32,1.8,16.0,5.0,16.0,10.0,0.0
1828337,0.19,238.19,13.9,6.0,8.0,9.0,41.0,19.0
305359,0.3,235.95,4.4,16.0,7.0,18.0,43.0,2.0
1760807,0.40800000000000003,239.61,8.6,22.0,4.0,12.0,11.0,20.0
369734,0.364,238.34,8.0,30.0,8.0,11.0,38.0,0.0
303909,0.12389290560382264,240.82676954857766,4.647313526540645,15.0,7.0,18.0,33.0,7.813293638738684
1598582,0.288,237.47,13.6,30.0,12.0,20.0,26.0,20.0
1959413,0.172,240.97,1.6,9.0,7.0,10.0,17.0,1.0
865257,0.236,238.86,1.2,8.0,8.0,14.0,21.0,2.0
1178331,0.0,244.36,0.8,14.0,3.0,0.0,15.0,0.0
365983,0.124,235.31,8.8,27.0,8.0,21.0,7.0,17.0
1317929,0.11,241.73,4.0,18.0,6.0,22.0,53.0,1.0
201890,0.046,233.22500000000002,13.9,5.0,5.0,22.0,14.0,16.0
1162721,0.046,246.21,1.2,3.0,3.0,4.0,5.0,0.0
438495,0.092,240.52,1.4,17.0,10.0,5.0,39.0,2.0
799315,0.288,236.92,11.0,23.0,6.0,19.0,19.0,1.0
1580466,0.1,245.84,5.8,18.0,12.0,6.0,30.0,22.0
1069376,0.078,246.11,5.6,28.0,12.0,8.0,20.0,1.0
965692,0.348,239.17,7.2,17.0,10.0,8.0,16.0,20.0
902059,0.08,240.48,1.0,9.0,3.0,3.0,43.0,1.0
1381597,0.238,241.49,1.6,8.0,2.0,4.0,1.0,0.0
644544,0.132,244.75,1.4,3.0,8.0,7.0,48.0,1.0
1469519,0.092,240.27,0.8,10.0,2.0,5.0,23.0,1.0
626820,0.0,241.61,0.8,25.0,2.0,0.0,24.0,0.0
554594,0.174,236.89,7.6,1.0,5.0,20.0,38.0,18.0
608401,0.116,245.1,1.4,2.0,12.0,5.0,25.0,0.0
1542833,0.0,244.41,1.4,22.0,11.0,3.0,17.0,0.0
1734391,0.104,243.95,1.2,4.0,4.0,3.0,55.0,2.0
2024020,0.084,241.92,11.0,22.0,10.0,7.0,4.0,20.0
1853754,0.302,239.52,4.2,26.0,6.0,1.0,18.0,12.0
1385335,0.11,243.62,1.0,8.0,4.0,18.0,19.0,1.0
134400,0.082,244.93,1.2,20.0,3.0,1.0,24.0,0.0
225643,0.052,233.22500000000002,5.4,22.0,5.0,10.0,7.0,16.0
1511358,0.0,240.97,0.8,31.0,10.0,6.0,42.0,1.0
378226,0.31,236.3,6.0,9.0,5.0,9.0,10.0,19.0
1899707,0.082,243.8,5.6,27.0,7.0,23.0,11.0,1.0
180967,0.216,238.03,5.6,21.0,4.0,9.0,31.0,18.0
1860736,0.262,240.53,6.0,30.0,6.0,21.0,40.0,2.0
1844730,0.0,243.94,1.2,19.0,6.0,18.0,54.0,1.0
434311,0.092,241.01,1.4,14.0,10.0,7.0,55.0,0.0
548678,0.0,234.7,13.9,1.0,1.0,18.0,2.0,0.0
1202620,0.144,241.47,9.6,30.0,3.0,21.0,4.0,0.0
1713006,0.12389290560382264,240.82676954857766,4.647313526540645,20.0,3.0,7.0,30.0,7.813293638738684
520049,0.182,240.09,8.6,12.0,12.0,20.0,53.0,2.0
1125451,0.0,242.95,6.4,2.0,5.0,6.0,55.0,18.0
1035323,0.094,245.87,1.6,12.0,4.0,16.0,47.0,0.0
1334780,0.394,243.0,2.4,30.0,6.0,15.0,44.0,4.0
1115628,0.062,241.72,2.8,29.0,1.0,11.0,12.0,0.0
974839,0.11,242.49,3.2,23.0,10.0,16.0,43.0,0.0
2049767,0.0,241.17,1.0,11.0,9.0,4.0,11.0,1.0
48333,0.092,239.56,13.9,19.0,1.0,6.0,57.0,2.0
55243,0.14,244.63,1.4,24.0,1.0,2.0,7.0,0.0
817663,0.40800000000000003,240.31,7.8,7.0,6.0,13.0,7.0,1.0
1754986,0.082,240.78,7.0,18.0,4.0,11.0,10.0,19.0
960464,0.0,238.93,2.0,13.0,10.0,17.0,8.0,1.0
1722187,0.0,240.76,5.4,26.0,3.0,16.0,31.0,19.0
556257,0.134,239.81,1.8,1.0,7.0,0.0,21.0,0.0
998383,0.046,241.37,2.6,11.0,9.0,1.0,7.0,0.0
1556600,0.06,244.28,4.6,12.0,1.0,16.0,44.0,1.0
1808326,0.066,240.2,5.4,25.0,5.0,12.0,10.0,19.0
282853,0.076,240.73,1.2,7.0,1.0,3.0,37.0,0.0
1057766,0.0,243.4,2.0,20.0,12.0,6.0,50.0,0.0
371308,0.0,238.78,0.6,31.0,8.0,13.0,52.0,0.0
1004327,0.084,242.92,1.6,13.0,11.0,4.0,11.0,0.0
2048179,0.0,240.73,1.0,11.0,8.0,1.0,43.0,0.0
243506,0.196,233.22500000000002,8.6,6.0,3.0,19.0,50.0,0.0
743015,0.238,241.73,3.6,15.0,5.0,16.0,59.0,1.0
1849939,0.406,238.29,8.8,23.0,6.0,9.0,43.0,30.0
1025839,0.0,245.02,0.8,28.0,11.0,2.0,43.0,0.0
841047,0.348,241.11,2.2,22.0,7.0,18.0,51.0,3.0
1053661,0.0,240.08,5.6,17.0,12.0,10.0,25.0,18.0
292655,0.0,240.4,7.8,7.0,7.0,22.0,59.0,18.0
1469205,0.11,242.95,1.0,10.0,2.0,0.0,9.0,0.0
1912122,0.124,242.26,1.2,8.0,5.0,14.0,6.0,1.0
530047,0.052,237.11,11.0,19.0,12.0,19.0,31.0,0.0
1479502,0.0,242.65,0.8,10.0,9.0,3.0,46.0,1.0
696647,0.37,240.41,3.2,13.0,4.0,12.0,11.0,2.0
1063989,0.138,244.77,2.4,24.0,12.0,14.0,33.0,0.0
490636,0.082,238.96,5.6,22.0,11.0,10.0,40.0,18.0
1840621,0.192,240.81,7.8,16.0,6.0,22.0,25.0,1.0
1324847,0.074,240.74,1.2,23.0,6.0,18.0,11.0,1.0
609251,0.102,240.18,1.4,2.0,12.0,19.0,35.0,0.0
1531979,0.178,238.74,6.8,14.0,11.0,14.0,23.0,18.0
1443063,0.202,234.82,8.4,13.0,9.0,20.0,27.0,18.0
1113249,0.40800000000000003,236.33,13.9,27.0,1.0,19.0,33.0,18.0
106981,0.238,242.83,1.8,3.0,1.0,0.0,25.0,0.0
1017258,0.086,243.24,1.6,22.0,11.0,3.0,42.0,0.0
545478,0.40800000000000003,239.82,13.8,30.0,12.0,12.0,42.0,17.0
128554,0.086,240.39,3.2,15.0,3.0,23.0,58.0,0.0
1101312,0.09,241.45,5.8,19.0,1.0,12.0,36.0,18.0
409176,0.24,233.22500000000002,13.9,26.0,9.0,21.0,0.0,44.0
1989214,0.12389290560382264,240.82676954857766,4.647313526540645,28.0,9.0,2.0,58.0,7.813293638738684
1097201,0.40800000000000003,245.25,9.4,16.0,1.0,16.0,5.0,18.0
716369,0.108,239.99,1.4,27.0,4.0,4.0,53.0,1.0
1790268,0.0,245.09,7.6,5.0,12.0,23.0,12.0,19.0
1719619,0.36,243.61,7.6,24.0,3.0,21.0,43.0,7.0
1867875,0.304,242.26,4.2,7.0,5.0,20.0,39.0,2.0
1771217,0.092,244.49,2.6,29.0,4.0,17.0,41.0,0.0
571777,0.056,236.64,5.4,17.0,1.0,19.0,1.0,0.0
1060857,0.078,241.23,7.4,22.0,12.0,10.0,21.0,18.0
96109,0.08,239.3,5.8,21.0,2.0,11.0,13.0,19.0
1987030,0.12389290560382264,240.82676954857766,4.647313526540645,26.0,9.0,14.0,34.0,7.813293638738684
1492513,0.08,241.99,1.4,18.0,10.0,4.0,37.0,0.0
147645,0.142,243.32,1.4,29.0,3.0,6.0,9.0,0.0
1121152,0.0,239.45,10.0,2.0,2.0,7.0,16.0,17.0
219679,0.202,237.65,1.8,18.0,5.0,6.0,43.0,2.0
77639,0.2,246.04,3.0,2.0,8.0,15.0,23.0,1.0
305906,0.19,235.49,1.4,17.0,7.0,3.0,50.0,2.0
1119147,0.40800000000000003,240.77,13.9,31.0,1.0,21.0,51.0,19.0
793094,0.294,235.73,4.8,19.0,6.0,11.0,38.0,2.0
1145736,0.07,240.43,1.2,19.0,2.0,9.0,0.0,0.0
1446213,0.0,241.37,1.6,16.0,9.0,0.0,57.0,1.0
1565013,0.106,239.44,5.8,12.0,7.0,12.0,57.0,19.0
571641,0.0,244.97,1.4,17.0,1.0,16.0,45.0,0.0
38395,0.144,240.87,5.6,1.0,12.0,9.0,19.0,18.0
1775906,0.192,245.43,1.8,5.0,2.0,23.0,50.0,1.0
398636,0.0,240.19,0.4,19.0,9.0,13.0,20.0,0.0
1495635,0.16,241.65,7.8,20.0,10.0,8.0,39.0,18.0
1876744,0.328,240.12,2.2,7.0,12.0,0.0,28.0,1.0
700173,0.134,240.89,12.8,15.0,4.0,22.0,57.0,19.0
722074,0.082,241.03,1.4,5.0,1.0,3.0,58.0,0.0
158955,0.206,242.76,2.0,4.0,6.0,2.0,39.0,0.0
1577178,0.372,247.76,2.4,15.0,12.0,23.0,42.0,2.0
599325,0.126,240.97,7.8,2.0,5.0,22.0,9.0,17.0
1532237,0.336,240.42,12.6,14.0,11.0,18.0,41.0,19.0
1331387,0.114,242.4,2.8,28.0,6.0,7.0,11.0,7.0
1177198,0.166,243.39,1.6,13.0,3.0,5.0,22.0,0.0
674621,0.082,245.53,1.2,29.0,3.0,5.0,5.0,1.0
1041945,0.0,244.71,8.2,12.0,9.0,7.0,9.0,18.0
271652,0.094,239.27,0.8,23.0,6.0,8.0,56.0,0.0
1220714,0.082,239.14,1.8,4.0,12.0,10.0,38.0,1.0
1666875,0.054,245.26,1.4,16.0,2.0,6.0,39.0,0.0
995952,0.07,238.13,5.4,11.0,7.0,8.0,36.0,18.0
865914,0.0,239.26,0.2,8.0,9.0,1.0,18.0,0.0
407331,0.0,238.26,3.0,25.0,9.0,14.0,15.0,1.0
1119432,0.11,244.99,6.2,2.0,1.0,2.0,36.0,18.0
923287,0.208,240.36,10.8,17.0,9.0,21.0,31.0,18.0
525852,0.128,243.55,4.6,16.0,12.0,21.0,36.0,0.0
1939260,0.106,241.88,1.4,24.0,8.0,10.0,24.0,1.0
1670535,0.308,239.91,13.9,18.0,2.0,19.0,39.0,20.0
799275,0.222,240.26,1.4,23.0,6.0,18.0,39.0,1.0
1141988,0.0,239.16,5.6,16.0,2.0,18.0,32.0,0.0
18939,0.106,235.18,7.0,29.0,12.0,21.0,3.0,0.0
872124,0.154,241.82,0.8,13.0,8.0,8.0,48.0,1.0
1598317,0.0,243.54,5.6,30.0,12.0,16.0,1.0,19.0
900514,0.112,240.45,1.0,9.0,2.0,1.0,58.0,0.0
878545,0.14,240.8,0.8,17.0,8.0,19.0,49.0,3.0
943634,0.0,240.58,1.0,10.0,2.0,0.0,38.0,1.0
830902,0.134,241.88,1.4,15.0,7.0,17.0,46.0,0.0
406043,0.206,240.69,5.8,24.0,9.0,16.0,47.0,19.0
319165,0.084,236.02,5.4,26.0,7.0,8.0,49.0,17.0
1762574,0.088,242.96,1.4,23.0,4.0,17.0,38.0,0.0
670948,0.048,245.5,0.8,26.0,3.0,15.0,52.0,0.0
1187340,0.066,242.68,1.2,20.0,3.0,6.0,24.0,0.0
1770473,0.06,240.7,2.8,29.0,4.0,5.0,17.0,2.0
1501101,0.088,241.99,1.4,24.0,10.0,3.0,45.0,1.0
683716,0.0,243.04,5.2,4.0,4.0,12.0,40.0,18.0
1627626,0.248,244.6,2.0,20.0,1.0,0.0,30.0,3.0
1760626,0.054,241.1,6.8,22.0,4.0,9.0,10.0,18.0
1587614,0.0,247.67,5.4,23.0,12.0,5.0,38.0,19.0
2074511,0.0,240.65,5.6,26.0,11.0,8.0,35.0,18.0
1241577,0.148,241.37,2.2,26.0,4.0,22.0,21.0,1.0
1581913,0.11,247.72,5.8,19.0,12.0,6.0,37.0,1.0
498761,0.0,244.99,1.2,28.0,11.0,2.0,5.0,0.0
733168,0.40800000000000003,242.54,4.8,5.0,8.0,20.0,52.0,2.0
1348302,0.0,240.71,0.6,7.0,10.0,1.0,6.0,0.0
1742178,0.0,244.89,1.0,4.0,9.0,13.0,42.0,1.0
409687,0.0,241.16,1.0,27.0,9.0,5.0,31.0,0.0
1832887,0.114,241.0,5.0,6.0,11.0,13.0,31.0,0.0
1907665,0.35,241.97,2.2,8.0,2.0,11.0,49.0,2.0
1500293,0.364,244.05,3.0,23.0,10.0,14.0,17.0,0.0
2008464,0.186,239.96,1.8,10.0,11.0,11.0,48.0,1.0
1108854,0.148,238.03,11.4,24.0,1.0,18.0,18.0,20.0
1313624,0.244,245.14,2.2,15.0,6.0,23.0,8.0,1.0
521850,0.0,247.3,1.2,14.0,12.0,2.0,54.0,0.0
1335821,0.2,239.0,6.0,7.0,1.0,9.0,5.0,18.0
1273707,0.0,240.39,1.0,19.0,5.0,5.0,51.0,0.0
904500,0.252,233.86,3.6,9.0,4.0,20.0,24.0,0.0
1275175,0.344,240.35,4.4,20.0,5.0,6.0,19.0,11.0
1541934,0.09,241.12,5.8,21.0,11.0,12.0,18.0,18.0
1959258,0.138,239.28,7.4,9.0,7.0,7.0,42.0,19.0
1013073,0.084,243.69,1.6,19.0,11.0,5.0,57.0,0.0
241668,0.188,235.77,3.2,6.0,2.0,13.0,12.0,0.0
236312,0.0,234.62,2.4,29.0,5.0,19.0,56.0,1.0
517360,0.202,244.78,1.8,12.0,11.0,0.0,4.0,1.0
424590,0.086,241.41,6.8,10.0,7.0,13.0,54.0,22.0
1887530,0.0,242.92,0.6,19.0,7.0,12.0,14.0,1.0
562807,0.0,238.4,6.8,1.0,11.0,13.0,31.0,17.0
1899174,0.102,236.76,1.2,27.0,7.0,14.0,18.0,1.0
824383,0.0,238.7,1.2,7.0,11.0,5.0,7.0,1.0
1495429,0.074,244.3,1.4,20.0,10.0,5.0,13.0,0.0
137174,0.272,244.54,13.9,21.0,3.0,23.0,38.0,38.0
1808693,0.344,238.83,6.0,25.0,5.0,18.0,17.0,13.0
541858,0.0,246.39,1.2,28.0,12.0,0.0,22.0,0.0
90035,0.0,239.81,2.2,17.0,2.0,5.0,59.0,0.0
1157747,0.152,244.01,7.2,27.0,2.0,17.0,11.0,19.0
840598,0.096,239.04,1.2,22.0,7.0,11.0,22.0,3.0
756814,0.268,243.28,1.8,25.0,5.0,6.0,58.0,1.0
1764950,0.222,239.98,1.8,25.0,4.0,9.0,14.0,2.0
1891346,0.068,239.42,5.2,22.0,7.0,3.0,50.0,1.0
1693772,0.238,245.55,2.6,3.0,6.0,22.0,56.0,1.0
410396,0.21,240.33,1.8,27.0,9.0,17.0,20.0,2.0
692501,0.0,245.72,1.0,4.0,10.0,15.0,5.0,1.0
430842,0.082,237.58,9.6,10.0,11.0,22.0,6.0,2.0
1169624,0.222,247.01,2.4,3.0,7.0,23.0,8.0,1.0
1824017,0.0,241.22,5.4,6.0,5.0,9.0,41.0,18.0
506165,0.092,242.49,6.4,12.0,3.0,5.0,29.0,19.0
1847274,0.0,242.29,1.8,21.0,6.0,13.0,18.0,1.0
945157,0.102,240.25,1.4,10.0,3.0,2.0,1.0,0.0
1163015,0.056,245.01,5.8,3.0,3.0,8.0,59.0,19.0
195961,0.354,233.22500000000002,10.4,5.0,1.0,19.0,25.0,17.0
1143549,0.066,238.4,1.2,17.0,2.0,20.0,33.0,0.0
546782,0.108,237.6,13.9,31.0,12.0,10.0,26.0,37.0
976771,0.074,242.24,1.2,25.0,10.0,0.0,55.0,0.0
1899130,0.108,239.45,1.2,27.0,7.0,13.0,34.0,0.0
430922,0.078,241.19,8.2,10.0,11.0,23.0,26.0,1.0
1633579,0.0,246.61,1.2,24.0,1.0,3.0,43.0,1.0
334828,0.224,237.33,1.4,8.0,6.0,5.0,52.0,0.0
1305859,0.26,242.84,9.6,6.0,10.0,13.0,43.0,27.0
742022,0.0,242.13,0.6,15.0,5.0,0.0,26.0,1.0
380403,0.178,236.94,11.0,9.0,6.0,21.0,27.0,13.0
612419,0.08,242.96,5.6,15.0,2.0,0.0,23.0,18.0
1066923,0.058,241.76,13.9,26.0,12.0,15.0,27.0,18.0
1777320,0.2,237.55,1.8,5.0,3.0,23.0,24.0,0.0
656187,0.114,241.6,1.8,16.0,3.0,9.0,51.0,1.0
277907,0.118,240.48,1.0,27.0,6.0,17.0,11.0,0.0
1796909,0.208,240.59,6.2,17.0,5.0,13.0,53.0,20.0
444703,0.144,242.75,7.2,21.0,10.0,13.0,7.0,18.0
281971,0.218,238.5,1.6,30.0,6.0,12.0,55.0,1.0
1066327,0.0,247.3,0.8,26.0,12.0,5.0,31.0,0.0
244535,0.088,233.52,1.0,6.0,4.0,12.0,59.0,1.0
230276,0.08,235.95,1.2,25.0,5.0,15.0,20.0,2.0
1767005,0.094,239.24,5.8,26.0,4.0,19.0,29.0,19.0
268475,0.326,240.0,2.0,21.0,6.0,3.0,59.0,1.0
103495,0.0,245.7,1.2,26.0,2.0,14.0,19.0,0.0
1957223,0.054,239.5,8.4,9.0,5.0,21.0,47.0,19.0
848864,0.0,239.86,0.6,28.0,7.0,5.0,8.0,1.0
1157821,0.058,239.9,5.8,27.0,2.0,18.0,25.0,18.0
357718,0.112,242.44,0.8,22.0,8.0,3.0,22.0,0.0
461036,0.058,238.8,1.2,11.0,1.0,21.0,20.0,1.0
1288011,0.092,242.96,1.4,29.0,5.0,4.0,15.0,3.0
1597816,0.122,242.16,2.2,30.0,12.0,7.0,40.0,1.0
1075937,0.148,242.6,5.4,1.0,1.0,21.0,41.0,2.0
442524,0.0,244.58,2.0,20.0,10.0,0.0,48.0,0.0
699102,0.132,242.97,1.4,15.0,4.0,5.0,6.0,1.0
1941251,0.226,241.01,1.6,25.0,8.0,19.0,35.0,2.0
1983782,0.204,239.89,6.2,24.0,9.0,8.0,26.0,19.0
1597313,0.138,242.63,8.6,29.0,12.0,23.0,17.0,19.0
1088176,0.082,241.18,5.6,1.0,10.0,9.0,40.0,18.0
1026008,0.046,242.99,0.8,28.0,11.0,5.0,32.0,0.0
35243,0.292,243.88,2.0,1.0,10.0,4.0,47.0,1.0
283122,0.322,239.7,3.0,7.0,1.0,8.0,6.0,2.0
1612556,0.128,243.39,1.6,1.0,9.0,13.0,20.0,1.0
290607,0.0,241.89,0.6,7.0,6.0,12.0,51.0,0.0
486032,0.082,247.34,1.2,19.0,11.0,5.0,56.0,0.0
81174,0.108,238.94,10.0,2.0,11.0,2.0,18.0,0.0
1245429,0.332,243.64,2.6,29.0,4.0,14.0,33.0,2.0
1593808,0.0,242.92,7.6,27.0,12.0,12.0,52.0,19.0
1686207,0.1,244.99,3.6,3.0,1.0,16.0,51.0,2.0
183929,0.0,233.46,5.0,23.0,4.0,10.0,53.0,16.0
713330,0.0,240.82,1.0,25.0,4.0,2.0,14.0,1.0
2048320,0.218,242.04,2.0,11.0,8.0,4.0,4.0,2.0
995354,0.0,239.2,2.6,11.0,6.0,22.0,38.0,0.0
639119,0.0,242.87,3.8,3.0,4.0,13.0,23.0,0.0
392844,0.108,239.28,1.2,15.0,9.0,12.0,48.0,0.0
663675,0.40800000000000003,236.98,13.9,21.0,3.0,14.0,39.0,38.0
1660645,0.0,247.51,1.6,2.0,11.0,22.0,49.0,1.0
520874,0.0,240.5,6.2,13.0,12.0,10.0,38.0,18.0
315741,0.046,238.16,1.0,23.0,7.0,23.0,45.0,0.0
2030171,0.242,248.05,2.0,26.0,10.0,13.0,35.0,1.0
686862,0.1,242.35,2.2,4.0,6.0,17.0,6.0,0.0
1592352,0.0,241.31,7.2,26.0,12.0,12.0,36.0,20.0
358692,0.404,239.05,12.8,22.0,8.0,19.0,36.0,17.0
451046,0.078,243.26,7.8,25.0,10.0,22.0,50.0,0.0
1437141,0.246,242.64,1.6,9.0,9.0,17.0,45.0,2.0
1185895,0.0,241.81,5.4,19.0,3.0,6.0,19.0,18.0
1418694,0.268,243.51,4.6,27.0,8.0,22.0,18.0,1.0
1139163,0.25,240.78,11.4,14.0,2.0,19.0,27.0,20.0
1688079,0.0,238.24,4.4,3.0,3.0,0.0,3.0,1.0
1270264,0.218,241.45,7.2,16.0,5.0,20.0,28.0,1.0
1539379,0.096,241.57,4.0,19.0,11.0,17.0,43.0,0.0
1517639,0.0,243.71,6.6,11.0,4.0,15.0,23.0,18.0
867716,0.064,242.05,2.0,8.0,10.0,7.0,20.0,6.0
1841972,0.0,242.01,3.2,17.0,6.0,20.0,56.0,1.0
527735,0.078,246.97,1.2,18.0,12.0,4.0,59.0,0.0
2060074,0.072,241.44,7.8,16.0,11.0,7.0,58.0,18.0
1268119,0.084,237.67,6.4,15.0,5.0,8.0,43.0,18.0
1149015,0.0,245.25,1.0,21.0,2.0,15.0,39.0,0.0
1954287,0.114,239.22,9.0,9.0,3.0,20.0,51.0,18.0
1084643,0.074,245.94,3.0,1.0,7.0,22.0,47.0,0.0
982947,0.156,238.64,3.6,29.0,10.0,7.0,51.0,0.0
1668313,0.294,241.75,2.6,17.0,2.0,6.0,37.0,2.0
439769,0.0,242.51,1.2,18.0,10.0,2.0,53.0,0.0
